Recipe Name,Station,Category,Group,Experience,Cooking Time (Ticks),Output,Output Count,Input,Input,Input,Input,Input,Input,Input,Input,Input
brown_stained_glass_pane_from_glass_pane,crafting_shaped,misc,stained_glass_pane,,,brown_stained_glass_pane,8,glass_pane,glass_pane,glass_pane,glass_pane,brown_dye,glass_pane,glass_pane,glass_pane,glass_pane
tinted_glass,crafting_shaped,building,,,,tinted_glass,2,,amethyst_shard,,amethyst_shard,glass,amethyst_shard,,amethyst_shard,
red_dye_from_tulip,crafting_shapeless,misc,red_dye,,,red_dye,1,red_tulip,,,,,,,,
red_carpet,crafting_shaped,misc,carpet,,,red_carpet,3,red_wool,red_wool,,,,,,,
spectral_arrow,crafting_shaped,equipment,,,,spectral_arrow,2,,glowstone_dust,,glowstone_dust,arrow,glowstone_dust,,glowstone_dust,
mangrove_trapdoor,crafting_shaped,redstone,wooden_trapdoor,,,mangrove_trapdoor,2,mangrove_planks,mangrove_planks,mangrove_planks,mangrove_planks,mangrove_planks,mangrove_planks,,,
waxed_oxidized_cut_copper_stairs_from_waxed_oxidized_cut_copper_stonecutting,stonecutting,,,,,waxed_oxidized_cut_copper_stairs,1,waxed_oxidized_cut_copper,,,,,,,,
torch,crafting_shaped,misc,,,,torch,4,coal;charcoal,,,stick,,,,,
stripped_cherry_wood,crafting_shaped,building,bark,,,stripped_cherry_wood,3,stripped_cherry_log,stripped_cherry_log,,stripped_cherry_log,stripped_cherry_log,,,,
netherite_boots_smithing,smithing_transform,,,,,netherite_boots,1,netherite_upgrade_smithing_template,diamond_boots,netherite_ingot,,,,,,
cooked_salmon_from_smoking,smoking,food,,0.35,100,cooked_salmon,1,salmon,,,,,,,,
birch_hanging_sign,crafting_shaped,misc,hanging_sign,,,birch_hanging_sign,6,chain,,chain,stripped_birch_log,stripped_birch_log,stripped_birch_log,stripped_birch_log,stripped_birch_log,stripped_birch_log
black_candle,crafting_shapeless,misc,dyed_candle,,,black_candle,1,candle,black_dye,,,,,,,
silence_armor_trim_smithing_template,crafting_shaped,misc,,,,silence_armor_trim_smithing_template,2,diamond,silence_armor_trim_smithing_template,diamond,diamond,cobbled_deepslate,diamond,diamond,diamond,diamond
green_concrete_powder,crafting_shapeless,building,concrete_powder,,,green_concrete_powder,8,green_dye,sand,sand,sand,sand,gravel,gravel,gravel,gravel
snout_armor_trim_smithing_template_smithing_trim,smithing_trim,,,,,,1,snout_armor_trim_smithing_template,#trimmable_armor,#trim_materials,,,,,,
dye_white_carpet,crafting_shapeless,building,carpet,,,white_carpet,1,white_dye,black_carpet;blue_carpet;brown_carpet;cyan_carpet;gray_carpet;green_carpet;light_blue_carpet;light_gray_carpet;lime_carpet;magenta_carpet;orange_carpet;pink_carpet;purple_carpet;red_carpet;yellow_carpet,,,,,,,
deepslate_tile_wall,crafting_shaped,misc,,,,deepslate_tile_wall,6,deepslate_tiles,deepslate_tiles,deepslate_tiles,deepslate_tiles,deepslate_tiles,deepslate_tiles,,,
coal_from_smelting_coal_ore,smelting_clear,misc,coal,0.1,200,coal,1,coal_ore,,,,,,,,
mossy_stone_brick_wall,crafting_shaped,misc,,,,mossy_stone_brick_wall,6,mossy_stone_bricks,mossy_stone_bricks,mossy_stone_bricks,mossy_stone_bricks,mossy_stone_bricks,mossy_stone_bricks,,,
polished_blackstone_brick_wall,crafting_shaped,misc,,,,polished_blackstone_brick_wall,6,polished_blackstone_bricks,polished_blackstone_bricks,polished_blackstone_bricks,polished_blackstone_bricks,polished_blackstone_bricks,polished_blackstone_bricks,,,
birch_trapdoor,crafting_shaped,redstone,wooden_trapdoor,,,birch_trapdoor,2,birch_planks,birch_planks,birch_planks,birch_planks,birch_planks,birch_planks,,,
smooth_quartz_stairs_from_smooth_quartz_stonecutting,stonecutting,,,,,smooth_quartz_stairs,1,smooth_quartz,,,,,,,,
red_sandstone_stairs,crafting_shaped,building,,,,red_sandstone_stairs,4,red_sandstone;chiseled_red_sandstone;cut_red_sandstone,,,red_sandstone;chiseled_red_sandstone;cut_red_sandstone,red_sandstone;chiseled_red_sandstone;cut_red_sandstone,,red_sandstone;chiseled_red_sandstone;cut_red_sandstone,red_sandstone;chiseled_red_sandstone;cut_red_sandstone,red_sandstone;chiseled_red_sandstone;cut_red_sandstone
leather_horse_armor,crafting_shaped,misc,,,,leather_horse_armor,1,leather,,leather,leather,leather,leather,leather,,leather
spruce_wood,crafting_shaped,building,bark,,,spruce_wood,3,spruce_log,spruce_log,,spruce_log,spruce_log,,,,
detector_rail,crafting_shaped,misc,,,,detector_rail,6,iron_ingot,,iron_ingot,iron_ingot,stone_pressure_plate,iron_ingot,iron_ingot,redstone,iron_ingot
yellow_candle,crafting_shapeless,misc,dyed_candle,,,yellow_candle,1,candle,yellow_dye,,,,,,,
acacia_chest_boat,crafting_shapeless,misc,chest_boat,,,acacia_chest_boat,1,chest,acacia_boat,,,,,,,
light_blue_bed,crafting_shaped,misc,bed,,,light_blue_bed,1,light_blue_wool,light_blue_wool,light_blue_wool,#planks,#planks,#planks,,,
mossy_cobblestone_from_moss_block,crafting_shapeless,building,mossy_cobblestone,,,mossy_cobblestone,1,cobblestone,moss_block,,,,,,,
stonecutter,crafting_shaped,misc,,,,stonecutter,1,,iron_ingot,,stone,stone,stone,,,
cyan_terracotta,crafting_shaped,building,stained_terracotta,,,cyan_terracotta,8,terracotta,terracotta,terracotta,terracotta,cyan_dye,terracotta,terracotta,terracotta,terracotta
stone_brick_slab_from_stone_stonecutting,stonecutting,,,,,stone_brick_slab,2,stone,,,,,,,,
gray_stained_glass_pane_from_glass_pane,crafting_shaped,misc,stained_glass_pane,,,gray_stained_glass_pane,8,glass_pane,glass_pane,glass_pane,glass_pane,gray_dye,glass_pane,glass_pane,glass_pane,glass_pane
polished_andesite_from_andesite_stonecutting,stonecutting,,,,,polished_andesite,1,andesite,,,,,,,,
quartz_slab,crafting_shaped,building,,,,quartz_slab,6,chiseled_quartz_block;quartz_block;quartz_pillar,chiseled_quartz_block;quartz_block;quartz_pillar,chiseled_quartz_block;quartz_block;quartz_pillar,,,,,,
lime_terracotta,crafting_shaped,building,stained_terracotta,,,lime_terracotta,8,terracotta,terracotta,terracotta,terracotta,lime_dye,terracotta,terracotta,terracotta,terracotta
golden_apple,crafting_shaped,misc,,,,golden_apple,1,gold_ingot,gold_ingot,gold_ingot,gold_ingot,apple,gold_ingot,gold_ingot,gold_ingot,gold_ingot
dye_gray_wool,crafting_shapeless,building,wool,,,gray_wool,1,gray_dye,black_wool;blue_wool;brown_wool;cyan_wool;green_wool;light_blue_wool;light_gray_wool;lime_wool;magenta_wool;orange_wool;pink_wool;purple_wool;red_wool;yellow_wool;white_wool,,,,,,,
iron_trapdoor,crafting_shaped,redstone,,,,iron_trapdoor,1,iron_ingot,iron_ingot,,iron_ingot,iron_ingot,,,,
polished_diorite_slab,crafting_shaped,building,,,,polished_diorite_slab,6,polished_diorite,polished_diorite,polished_diorite,,,,,,
deepslate_tile_wall_from_deepslate_bricks_stonecutting,stonecutting,,,,,deepslate_tile_wall,1,deepslate_bricks,,,,,,,,
white_stained_glass,crafting_shaped,building,stained_glass,,,white_stained_glass,8,glass,glass,glass,glass,white_dye,glass,glass,glass,glass
magenta_carpet,crafting_shaped,misc,carpet,,,magenta_carpet,3,magenta_wool,magenta_wool,,,,,,,
waxed_oxidized_cut_copper_from_waxed_oxidized_copper_stonecutting,stonecutting,,,,,waxed_oxidized_cut_copper,4,waxed_oxidized_copper,,,,,,,,
daylight_detector,crafting_shaped,redstone,,,,daylight_detector,1,glass,glass,glass,quartz,quartz,quartz,#wooden_slabs,#wooden_slabs,#wooden_slabs
waxed_cut_copper_stairs,crafting_shaped,building,waxed_cut_copper_stairs,,,waxed_cut_copper_stairs,4,waxed_cut_copper,,,waxed_cut_copper,waxed_cut_copper,,waxed_cut_copper,waxed_cut_copper,waxed_cut_copper
rib_armor_trim_smithing_template_smithing_trim,smithing_trim,,,,,,1,rib_armor_trim_smithing_template,#trimmable_armor,#trim_materials,,,,,,
cut_red_sandstone_slab,crafting_shaped,building,,,,cut_red_sandstone_slab,6,cut_red_sandstone,cut_red_sandstone,cut_red_sandstone,,,,,,
light_blue_stained_glass_pane_from_glass_pane,crafting_shaped,misc,stained_glass_pane,,,light_blue_stained_glass_pane,8,glass_pane,glass_pane,glass_pane,glass_pane,light_blue_dye,glass_pane,glass_pane,glass_pane,glass_pane
rail,crafting_shaped,misc,,,,rail,16,iron_ingot,,iron_ingot,iron_ingot,stick,iron_ingot,iron_ingot,,iron_ingot
wolf_armor,crafting_shaped,equipment,,,,wolf_armor,1,armadillo_scute,,,armadillo_scute,armadillo_scute,armadillo_scute,armadillo_scute,,armadillo_scute
diamond_from_blasting_diamond_ore,blasting_clear,misc,diamond,1.0,100,diamond,1,diamond_ore,,,,,,,,
stripped_jungle_wood,crafting_shaped,building,bark,,,stripped_jungle_wood,3,stripped_jungle_log,stripped_jungle_log,,stripped_jungle_log,stripped_jungle_log,,,,
flower_banner_pattern,crafting_shapeless,misc,,,,flower_banner_pattern,1,paper,oxeye_daisy,,,,,,,
white_dye,crafting_shapeless,misc,white_dye,,,white_dye,1,bone_meal,,,,,,,,
oak_planks,crafting_shapeless,building,planks,,,oak_planks,4,#oak_logs,,,,,,,,
diamond_boots,crafting_shaped,equipment,,,,diamond_boots,1,diamond,,diamond,diamond,,diamond,,,
waxed_exposed_cut_copper_slab_from_honeycomb,crafting_shapeless,building,waxed_exposed_cut_copper_slab,,,waxed_exposed_cut_copper_slab,1,exposed_cut_copper_slab,honeycomb,,,,,,,
warped_stairs,crafting_shaped,building,wooden_stairs,,,warped_stairs,4,warped_planks,,,warped_planks,warped_planks,,warped_planks,warped_planks,warped_planks
cracked_stone_bricks,smelting,blocks,,0.1,200,cracked_stone_bricks,1,stone_bricks,,,,,,,,
stone_bricks,crafting_shaped,building,,,,stone_bricks,4,stone,stone,,stone,stone,,,,
andesite_stairs_from_andesite_stonecutting,stonecutting,,,,,andesite_stairs,1,andesite,,,,,,,,
mud_brick_slab,crafting_shaped,building,,,,mud_brick_slab,6,mud_bricks,mud_bricks,mud_bricks,,,,,,
bamboo_raft,crafting_shaped,misc,boat,,,bamboo_raft,1,bamboo_planks,,bamboo_planks,bamboo_planks,bamboo_planks,bamboo_planks,,,
tripwire_hook,crafting_shaped,redstone,,,,tripwire_hook,2,iron_ingot,,,stick,,,#planks,,
oak_slab,crafting_shaped,building,wooden_slab,,,oak_slab,6,oak_planks,oak_planks,oak_planks,,,,,,
prismarine_wall_from_prismarine_stonecutting,stonecutting,,,,,prismarine_wall,1,prismarine,,,,,,,,
leather_boots,crafting_shaped,equipment,,,,leather_boots,1,leather,,leather,leather,,leather,,,
redstone_torch,crafting_shaped,redstone,,,,redstone_torch,1,redstone,,,stick,,,,,
stripped_crimson_hyphae,crafting_shaped,building,bark,,,stripped_crimson_hyphae,3,stripped_crimson_stem,stripped_crimson_stem,,stripped_crimson_stem,stripped_crimson_stem,,,,
cobbled_deepslate_slab,crafting_shaped,building,,,,cobbled_deepslate_slab,6,cobbled_deepslate,cobbled_deepslate,cobbled_deepslate,,,,,,
waxed_exposed_cut_copper,crafting_shaped,building,waxed_exposed_cut_copper,,,waxed_exposed_cut_copper,4,waxed_exposed_copper,waxed_exposed_copper,,waxed_exposed_copper,waxed_exposed_copper,,,,
glowstone,crafting_shaped,building,,,,glowstone,1,glowstone_dust,glowstone_dust,,glowstone_dust,glowstone_dust,,,,
waxed_cut_copper_stairs_from_waxed_copper_block_stonecutting,stonecutting,,,,,waxed_cut_copper_stairs,4,waxed_copper_block,,,,,,,,
light_blue_dye_from_blue_white_dye,crafting_shapeless,misc,light_blue_dye,,,light_blue_dye,2,blue_dye,white_dye,,,,,,,
cobblestone_stairs,crafting_shaped,building,,,,cobblestone_stairs,4,cobblestone,,,cobblestone,cobblestone,,cobblestone,cobblestone,cobblestone
coal,crafting_shapeless,misc,,,,coal,9,coal_block,,,,,,,,
bamboo_planks,crafting_shapeless,building,planks,,,bamboo_planks,2,#bamboo_blocks,,,,,,,,
red_nether_brick_slab,crafting_shaped,building,,,,red_nether_brick_slab,6,red_nether_bricks,red_nether_bricks,red_nether_bricks,,,,,,
cherry_door,crafting_shaped,redstone,wooden_door,,,cherry_door,3,cherry_planks,cherry_planks,,cherry_planks,cherry_planks,,cherry_planks,cherry_planks,
waxed_weathered_cut_copper_slab_from_waxed_weathered_cut_copper_stonecutting,stonecutting,,,,,waxed_weathered_cut_copper_slab,2,waxed_weathered_cut_copper,,,,,,,,
netherite_block,crafting_shaped,building,,,,netherite_block,1,netherite_ingot,netherite_ingot,netherite_ingot,netherite_ingot,netherite_ingot,netherite_ingot,netherite_ingot,netherite_ingot,netherite_ingot
polished_blackstone_wall_from_polished_blackstone_stonecutting,stonecutting,,,,,polished_blackstone_wall,1,polished_blackstone,,,,,,,,
dye_light_blue_carpet,crafting_shapeless,building,carpet,,,light_blue_carpet,1,light_blue_dye,black_carpet;blue_carpet;brown_carpet;cyan_carpet;gray_carpet;green_carpet;light_gray_carpet;lime_carpet;magenta_carpet;orange_carpet;pink_carpet;purple_carpet;red_carpet;yellow_carpet;white_carpet,,,,,,,
gold_ingot_from_blasting_nether_gold_ore,blasting_clear,misc,gold_ingot,1.0,100,gold_ingot,1,nether_gold_ore,,,,,,,,
cherry_chest_boat,crafting_shapeless,misc,chest_boat,,,cherry_chest_boat,1,chest,cherry_boat,,,,,,,
polished_blackstone_brick_wall_from_polished_blackstone_bricks_stonecutting,stonecutting,,,,,polished_blackstone_brick_wall,1,polished_blackstone_bricks,,,,,,,,
white_concrete_powder,crafting_shapeless,building,concrete_powder,,,white_concrete_powder,8,white_dye,sand,sand,sand,sand,gravel,gravel,gravel,gravel
anvil,crafting_shaped,misc,,,,anvil,1,iron_block,iron_block,iron_block,,iron_ingot,,iron_ingot,iron_ingot,iron_ingot
smooth_stone_slab,crafting_shaped,building,,,,smooth_stone_slab,6,smooth_stone,smooth_stone,smooth_stone,,,,,,
warped_slab,crafting_shaped,building,wooden_slab,,,warped_slab,6,warped_planks,warped_planks,warped_planks,,,,,,
host_armor_trim_smithing_template,crafting_shaped,misc,,,,host_armor_trim_smithing_template,2,diamond,host_armor_trim_smithing_template,diamond,diamond,terracotta,diamond,diamond,diamond,diamond
oak_hanging_sign,crafting_shaped,misc,hanging_sign,,,oak_hanging_sign,6,chain,,chain,stripped_oak_log,stripped_oak_log,stripped_oak_log,stripped_oak_log,stripped_oak_log,stripped_oak_log
light_gray_concrete_powder,crafting_shapeless,building,concrete_powder,,,light_gray_concrete_powder,8,light_gray_dye,sand,sand,sand,sand,gravel,gravel,gravel,gravel
chiseled_quartz_block_from_quartz_block_stonecutting,stonecutting,,,,,chiseled_quartz_block,1,quartz_block,,,,,,,,
map,crafting_shaped,misc,,,,map,1,paper,paper,paper,paper,compass,paper,paper,paper,paper
item_frame,crafting_shaped,misc,,,,item_frame,1,stick,stick,stick,stick,leather,stick,stick,stick,stick
waxed_exposed_cut_copper_stairs_from_honeycomb,crafting_shapeless,building,waxed_exposed_cut_copper_stairs,,,waxed_exposed_cut_copper_stairs,1,exposed_cut_copper_stairs,honeycomb,,,,,,,
cut_copper,crafting_shaped,building,,,,cut_copper,4,copper_block,copper_block,,copper_block,copper_block,,,,
gold_nugget_from_blasting,blasting,misc,,0.1,100,gold_nugget,1,golden_pickaxe;golden_shovel;golden_axe;golden_hoe;golden_sword;golden_helmet;golden_chestplate;golden_leggings;golden_boots;golden_horse_armor,,,,,,,,
iron_block,crafting_shaped,building,,,,iron_block,1,iron_ingot,iron_ingot,iron_ingot,iron_ingot,iron_ingot,iron_ingot,iron_ingot,iron_ingot,iron_ingot
sponge,smelting,blocks,,0.15,200,sponge,1,wet_sponge,,,,,,,,
orange_dye_from_orange_tulip,crafting_shapeless,misc,orange_dye,,,orange_dye,1,orange_tulip,,,,,,,,
cyan_candle,crafting_shapeless,misc,dyed_candle,,,cyan_candle,1,candle,cyan_dye,,,,,,,
dye_light_gray_wool,crafting_shapeless,building,wool,,,light_gray_wool,1,light_gray_dye,black_wool;blue_wool;brown_wool;cyan_wool;gray_wool;green_wool;light_blue_wool;lime_wool;magenta_wool;orange_wool;pink_wool;purple_wool;red_wool;yellow_wool;white_wool,,,,,,,
dye_white_bed,crafting_shapeless,building,bed,,,white_bed,1,white_dye,black_bed;blue_bed;brown_bed;cyan_bed;gray_bed;green_bed;light_blue_bed;light_gray_bed;lime_bed;magenta_bed;orange_bed;pink_bed;purple_bed;red_bed;yellow_bed,,,,,,,
jungle_door,crafting_shaped,redstone,wooden_door,,,jungle_door,3,jungle_planks,jungle_planks,,jungle_planks,jungle_planks,,jungle_planks,jungle_planks,
conduit,crafting_shaped,misc,,,,conduit,1,nautilus_shell,nautilus_shell,nautilus_shell,nautilus_shell,heart_of_the_sea,nautilus_shell,nautilus_shell,nautilus_shell,nautilus_shell
waxed_exposed_cut_copper_slab_from_waxed_exposed_cut_copper_stonecutting,stonecutting,,,,,waxed_exposed_cut_copper_slab,2,waxed_exposed_cut_copper,,,,,,,,
muddy_mangrove_roots,crafting_shapeless,building,,,,muddy_mangrove_roots,1,mud,mangrove_roots,,,,,,,
dye_pink_wool,crafting_shapeless,building,wool,,,pink_wool,1,pink_dye,black_wool;blue_wool;brown_wool;cyan_wool;gray_wool;green_wool;light_blue_wool;light_gray_wool;lime_wool;magenta_wool;orange_wool;purple_wool;red_wool;yellow_wool;white_wool,,,,,,,
coal_from_blasting_deepslate_coal_ore,blasting_clear,misc,coal,0.1,100,coal,1,deepslate_coal_ore,,,,,,,,
deepslate_brick_wall_from_deepslate_bricks_stonecutting,stonecutting,,,,,deepslate_brick_wall,1,deepslate_bricks,,,,,,,,
deepslate_bricks,crafting_shaped,building,,,,deepslate_bricks,4,polished_deepslate,polished_deepslate,,polished_deepslate,polished_deepslate,,,,
iron_door,crafting_shaped,redstone,,,,iron_door,3,iron_ingot,iron_ingot,,iron_ingot,iron_ingot,,iron_ingot,iron_ingot,
raw_gold_block,crafting_shaped,building,,,,raw_gold_block,1,raw_gold,raw_gold,raw_gold,raw_gold,raw_gold,raw_gold,raw_gold,raw_gold,raw_gold
andesite_wall,crafting_shaped,misc,,,,andesite_wall,6,andesite,andesite,andesite,andesite,andesite,andesite,,,
polished_blackstone_brick_stairs_from_polished_blackstone_bricks_stonecutting,stonecutting,,,,,polished_blackstone_brick_stairs,1,polished_blackstone_bricks,,,,,,,,
magma_cream,crafting_shapeless,misc,,,,magma_cream,1,blaze_powder,slime_ball,,,,,,,
armor_stand,crafting_shaped,misc,,,,armor_stand,1,stick,stick,stick,,stick,,stick,smooth_stone_slab,stick
iron_nugget_from_smelting,smelting,misc,,0.1,200,iron_nugget,1,iron_pickaxe;iron_shovel;iron_axe;iron_hoe;iron_sword;iron_helmet;iron_chestplate;iron_leggings;iron_boots;iron_horse_armor;chainmail_helmet;chainmail_chestplate;chainmail_leggings;chainmail_boots,,,,,,,,
magenta_concrete_powder,crafting_shapeless,building,concrete_powder,,,magenta_concrete_powder,8,magenta_dye,sand,sand,sand,sand,gravel,gravel,gravel,gravel
diamond_leggings,crafting_shaped,equipment,,,,diamond_leggings,1,diamond,diamond,diamond,diamond,,diamond,diamond,,diamond
waxed_cut_copper_slab_from_waxed_copper_block_stonecutting,stonecutting,,,,,waxed_cut_copper_slab,8,waxed_copper_block,,,,,,,,
exposed_cut_copper_from_exposed_copper_stonecutting,stonecutting,,,,,exposed_cut_copper,4,exposed_copper,,,,,,,,
piston,crafting_shaped,redstone,,,,piston,1,#planks,#planks,#planks,cobblestone,iron_ingot,cobblestone,cobblestone,redstone,cobblestone
host_armor_trim_smithing_template_smithing_trim,smithing_trim,,,,,,1,host_armor_trim_smithing_template,#trimmable_armor,#trim_materials,,,,,,
cut_copper_slab_from_cut_copper_stonecutting,stonecutting,,,,,cut_copper_slab,2,cut_copper,,,,,,,,
lime_glazed_terracotta,smelting,blocks,,0.1,200,lime_glazed_terracotta,1,lime_terracotta,,,,,,,,
chiseled_sandstone_from_sandstone_stonecutting,stonecutting,,,,,chiseled_sandstone,1,sandstone,,,,,,,,
deepslate_tiles_from_polished_deepslate_stonecutting,stonecutting,,,,,deepslate_tiles,1,polished_deepslate,,,,,,,,
prismarine_brick_slab,crafting_shaped,building,,,,prismarine_brick_slab,6,prismarine_bricks,prismarine_bricks,prismarine_bricks,,,,,,
dark_oak_slab,crafting_shaped,building,wooden_slab,,,dark_oak_slab,6,dark_oak_planks,dark_oak_planks,dark_oak_planks,,,,,,
acacia_trapdoor,crafting_shaped,redstone,wooden_trapdoor,,,acacia_trapdoor,2,acacia_planks,acacia_planks,acacia_planks,acacia_planks,acacia_planks,acacia_planks,,,
golden_hoe,crafting_shaped,equipment,,,,golden_hoe,1,gold_ingot,gold_ingot,,,stick,,,stick,
diamond_from_blasting_deepslate_diamond_ore,blasting_clear,misc,diamond,1.0,100,diamond,1,deepslate_diamond_ore,,,,,,,,
diamond_helmet,crafting_shaped,equipment,,,,diamond_helmet,1,diamond,diamond,diamond,diamond,,diamond,,,
stone_brick_stairs_from_stone_bricks_stonecutting,stonecutting,,,,,stone_brick_stairs,1,stone_bricks,,,,,,,,
green_banner,crafting_shaped,misc,banner,,,green_banner,1,green_wool,green_wool,green_wool,green_wool,green_wool,green_wool,,stick,
jungle_pressure_plate,crafting_shaped,redstone,wooden_pressure_plate,,,jungle_pressure_plate,1,jungle_planks,jungle_planks,,,,,,,
black_stained_glass_pane,crafting_shaped,misc,stained_glass_pane,,,black_stained_glass_pane,16,black_stained_glass,black_stained_glass,black_stained_glass,black_stained_glass,black_stained_glass,black_stained_glass,,,
cyan_carpet,crafting_shaped,misc,carpet,,,cyan_carpet,3,cyan_wool,cyan_wool,,,,,,,
dried_kelp_from_campfire_cooking,campfire_cooking,food,,0.1,600,dried_kelp,1,kelp,,,,,,,,
jungle_boat,crafting_shaped,misc,boat,,,jungle_boat,1,jungle_planks,,jungle_planks,jungle_planks,jungle_planks,jungle_planks,,,
golden_shovel,crafting_shaped,equipment,,,,golden_shovel,1,gold_ingot,,,stick,,,stick,,
light_gray_dye_from_azure_bluet,crafting_shapeless,misc,light_gray_dye,,,light_gray_dye,1,azure_bluet,,,,,,,,
dye_orange_bed,crafting_shapeless,building,bed,,,orange_bed,1,orange_dye,black_bed;blue_bed;brown_bed;cyan_bed;gray_bed;green_bed;light_blue_bed;light_gray_bed;lime_bed;magenta_bed;pink_bed;purple_bed;red_bed;yellow_bed;white_bed,,,,,,,
nether_brick_fence,crafting_shaped,misc,,,,nether_brick_fence,6,nether_bricks,nether_brick,nether_bricks,nether_bricks,nether_brick,nether_bricks,,,
deepslate_tiles_from_cobbled_deepslate_stonecutting,stonecutting,,,,,deepslate_tiles,1,cobbled_deepslate,,,,,,,,
repeater,crafting_shaped,redstone,,,,repeater,1,redstone_torch,redstone,redstone_torch,stone,stone,stone,,,
cherry_planks,crafting_shapeless,building,planks,,,cherry_planks,4,#cherry_logs,,,,,,,,
tide_armor_trim_smithing_template,crafting_shaped,misc,,,,tide_armor_trim_smithing_template,2,diamond,tide_armor_trim_smithing_template,diamond,diamond,prismarine,diamond,diamond,diamond,diamond
deepslate_tile_slab,crafting_shaped,building,,,,deepslate_tile_slab,6,deepslate_tiles,deepslate_tiles,deepslate_tiles,,,,,,
packed_ice,crafting_shapeless,building,,,,packed_ice,1,ice,ice,ice,ice,ice,ice,ice,ice,ice
waxed_cut_copper_from_honeycomb,crafting_shapeless,building,waxed_cut_copper,,,waxed_cut_copper,1,cut_copper,honeycomb,,,,,,,
terracotta,smelting,blocks,,0.35,200,terracotta,1,clay,,,,,,,,
polished_blackstone_brick_slab,crafting_shaped,building,,,,polished_blackstone_brick_slab,6,polished_blackstone_bricks,polished_blackstone_bricks,polished_blackstone_bricks,,,,,,
mossy_stone_brick_slab,crafting_shaped,building,,,,mossy_stone_brick_slab,6,mossy_stone_bricks,mossy_stone_bricks,mossy_stone_bricks,,,,,,
blue_stained_glass,crafting_shaped,building,stained_glass,,,blue_stained_glass,8,glass,glass,glass,glass,blue_dye,glass,glass,glass,glass
sandstone_wall_from_sandstone_stonecutting,stonecutting,,,,,sandstone_wall,1,sandstone,,,,,,,,
mud_bricks,crafting_shaped,building,,,,mud_bricks,4,packed_mud,packed_mud,,packed_mud,packed_mud,,,,
copper_ingot_from_waxed_copper_block,crafting_shapeless,misc,copper_ingot,,,copper_ingot,9,waxed_copper_block,,,,,,,,
wheat,crafting_shapeless,misc,,,,wheat,9,hay_block,,,,,,,,
mud_brick_stairs_from_mud_bricks_stonecutting,stonecutting,,,,,mud_brick_stairs,1,mud_bricks,,,,,,,,
lapis_lazuli_from_smelting_lapis_ore,smelting_clear,misc,lapis_lazuli,0.2,200,lapis_lazuli,1,lapis_ore,,,,,,,,
black_concrete_powder,crafting_shapeless,building,concrete_powder,,,black_concrete_powder,8,black_dye,sand,sand,sand,sand,gravel,gravel,gravel,gravel
bone_block,crafting_shaped,building,,,,bone_block,1,bone_meal,bone_meal,bone_meal,bone_meal,bone_meal,bone_meal,bone_meal,bone_meal,bone_meal
prismarine_brick_stairs,crafting_shaped,building,,,,prismarine_brick_stairs,4,prismarine_bricks,,,prismarine_bricks,prismarine_bricks,,prismarine_bricks,prismarine_bricks,prismarine_bricks
cyan_glazed_terracotta,smelting,blocks,,0.1,200,cyan_glazed_terracotta,1,cyan_terracotta,,,,,,,,
diorite_wall_from_diorite_stonecutting,stonecutting,,,,,diorite_wall,1,diorite,,,,,,,,
crimson_planks,crafting_shapeless,building,planks,,,crimson_planks,4,#crimson_stems,,,,,,,,
prismarine_slab_from_prismarine_stonecutting,stonecutting,,,,,prismarine_slab,2,prismarine,,,,,,,,
cherry_boat,crafting_shaped,misc,boat,,,cherry_boat,1,cherry_planks,,cherry_planks,cherry_planks,cherry_planks,cherry_planks,,,
polished_andesite_stairs,crafting_shaped,building,,,,polished_andesite_stairs,4,polished_andesite,,,polished_andesite,polished_andesite,,polished_andesite,polished_andesite,polished_andesite
end_stone_brick_slab_from_end_stone_brick_stonecutting,stonecutting,,,,,end_stone_brick_slab,2,end_stone_bricks,,,,,,,,
smooth_red_sandstone_stairs_from_smooth_red_sandstone_stonecutting,stonecutting,,,,,smooth_red_sandstone_stairs,1,smooth_red_sandstone,,,,,,,,
polished_blackstone_pressure_plate,crafting_shaped,redstone,,,,polished_blackstone_pressure_plate,1,polished_blackstone,polished_blackstone,,,,,,,
bamboo_slab,crafting_shaped,building,wooden_slab,,,bamboo_slab,6,bamboo_planks,bamboo_planks,bamboo_planks,,,,,,
black_terracotta,crafting_shaped,building,stained_terracotta,,,black_terracotta,8,terracotta,terracotta,terracotta,terracotta,black_dye,terracotta,terracotta,terracotta,terracotta
mud_brick_wall,crafting_shaped,misc,,,,mud_brick_wall,6,mud_bricks,mud_bricks,mud_bricks,mud_bricks,mud_bricks,mud_bricks,,,
jungle_button,crafting_shapeless,redstone,wooden_button,,,jungle_button,1,jungle_planks,,,,,,,,
yellow_stained_glass_pane_from_glass_pane,crafting_shaped,misc,stained_glass_pane,,,yellow_stained_glass_pane,8,glass_pane,glass_pane,glass_pane,glass_pane,yellow_dye,glass_pane,glass_pane,glass_pane,glass_pane
black_stained_glass,crafting_shaped,building,stained_glass,,,black_stained_glass,8,glass,glass,glass,glass,black_dye,glass,glass,glass,glass
spruce_button,crafting_shapeless,redstone,wooden_button,,,spruce_button,1,spruce_planks,,,,,,,,
stone_brick_wall_from_stone_bricks_stonecutting,stonecutting,,,,,stone_brick_wall,1,stone_bricks,,,,,,,,
chiseled_stone_bricks_stone_from_stonecutting,stonecutting,,,,,chiseled_stone_bricks,1,stone,,,,,,,,
